"BehaviorSpace results (NetLogo 6.2.0)"
"/home/h2/s1426633/IPS-SPREADS-2-4-MM.nlogo"
"UPS3"
"08/04/2022 10:01:09:381 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","sanitation-felling","path-to-input","[step]","nhost1","nhost2","nhost3","prima1","prima2","prima3","count spruce","ncut1","ncut2","ncut3"
"288","60","input/1632/","8123","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"286","60","input/1632/","8147","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"278","60","input/1614/","24705","3","0","0","3.3526841448189764","3.3414481897627963","0","1602","4","0","0"
"289","60","input/1632/","8144","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"259","50","input/6443/","46489","90","33","14","4.116519174041298","3.325958702064897","2.9513274336283186","678","90","33","15"
"290","60","input/1632/","8136","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"280","60","input/1614/","22689","2","0","0","3.3526841448189764","3.3451935081148565","0","1602","4","0","0"
"279","60","input/1614/","22887","3","0","0","3.352059925093633","3.3420724094881398","0","1602","4","0","0"
"292","60","input/2565/","8433","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"291","60","input/2565/","8420","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"293","60","input/2565/","8452","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"294","60","input/2565/","8417","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"295","60","input/2565/","8462","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"296","60","input/2565/","8642","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"299","60","input/2565/","8470","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"298","60","input/2565/","8613","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"297","60","input/2565/","8454","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"300","60","input/2565/","8779","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"301","60","input/2698/","38214","51","1","0","1.5209580838323353","0.5508982035928144","0.5269461077844312","167","77","2","0"
"311","60","input/3888/","8122","0","0","0","4.332138590203106","0","0","837","0","0","0"
"302","60","input/2698/","34950","51","1","0","1.5568862275449102","0.5688622754491018","0.5449101796407185","167","76","2","0"
"312","60","input/3888/","8150","0","0","0","4.332138590203106","0","0","837","0","0","0"
"303","60","input/2698/","35933","52","1","0","1.5449101796407185","0.5329341317365269","0.5089820359281437","167","78","1","0"
"310","60","input/2698/","37623","51","1","0","1.5508982035928143","0.562874251497006","0.5389221556886228","167","77","1","0"
"313","60","input/3888/","8126","0","0","0","4.332138590203106","0","0","837","0","0","0"
"314","60","input/3888/","8130","0","0","0","4.332138590203106","0","0","837","0","0","0"
"305","60","input/2698/","23594","52","0","0","1.5389221556886228","0.5269461077844312","0","167","78","1","0"
"315","60","input/3888/","8139","0","0","0","4.332138590203106","0","0","837","0","0","0"
"306","60","input/2698/","36957","51","1","0","1.5868263473053892","0.5508982035928144","0.5269461077844312","167","77","2","0"
"316","60","input/3888/","8125","0","0","0","4.332138590203106","0","0","837","0","0","0"
"317","60","input/3888/","8189","0","0","0","4.332138590203106","0","0","837","0","0","0"
"307","60","input/2698/","40056","51","2","0","1.592814371257485","0.5508982035928144","0.5089820359281437","167","77","2","0"
"318","60","input/3888/","8124","0","0","0","4.332138590203106","0","0","837","0","0","0"
"319","60","input/3888/","8112","0","0","0","4.332138590203106","0","0","837","0","0","0"
"320","60","input/3888/","8144","0","0","0","4.332138590203106","0","0","837","0","0","0"
"308","60","input/2698/","40092","51","1","0","1.5508982035928143","0.5389221556886228","0.5209580838323353","167","77","2","0"
"304","60","input/2698/","36324","52","1","0","1.5568862275449102","0.5329341317365269","0.5089820359281437","167","77","2","0"
"309","60","input/2698/","37827","50","1","0","1.5868263473053892","0.5808383233532934","0.5568862275449101","167","76","2","0"
"326","60","input/4563/","46787","104","32","0","2.609532538955087","2.1347387717690194","2.028414298808433","1091","156","49","1"
"321","60","input/4563/","45571","106","36","2","2.5957836846929423","2.1072410632447296","1.9798350137488543","1091","160","54","3"
"327","60","input/4563/","42273","104","40","4","2.611365719523373","2.1090742438130157","1.9578368469294225","1091","156","60","7"
"322","60","input/4563/","42481","103","44","2","2.617781851512374","2.0980751604032997","1.9532538955087075","1091","155","65","4"
"325","60","input/4563/","44316","107","40","3","2.6012832263978","2.07974335472044","1.9459211732355637","1091","160","61","4"
"323","60","input/4563/","46289","106","40","2","2.593033913840513","2.0898258478460128","1.9486709440879926","1091","159","59","4"
"324","60","input/4563/","44225","104","45","4","2.613198900091659","2.085242896425298","1.924839596700275","1091","157","68","7"
"329","60","input/4563/","46696","104","39","2","2.599450045829514","2.1072410632447296","1.9651695692025664","1091","157","59","4"
"328","60","input/4563/","42512","107","42","4","2.6012832263978","2.080659945004583","1.923006416131989","1091","161","62","7"
"330","60","input/4563/","42268","106","43","5","2.604032997250229","2.075160403299725","1.916590284142988","1091","159","65","7"
"331","60","input/4698/","41656","17","7","2","4.462794047047527","4.387421987518003","4.359097455592895","2083","26","10","3"
"332","60","input/4698/","38296","17","6","1","4.465674507921268","4.393662986077772","4.373979836773884","2083","25","9","1"
"333","60","input/4698/","39413","16","5","0","4.464714354296688","4.4013442150744115","4.386941910705713","2083","25","7","0"
"334","60","input/4698/","39687","16","6","1","4.470955352856457","4.398463754200672","4.375900144023044","2083","23","10","2"
"335","60","input/4698/","37112","17","7","1","4.465194431108977","4.390782525204033","4.364858377340375","2083","25","10","2"
"336","60","input/4698/","40274","17","6","0","4.465194431108977","4.390782525204033","4.373499759961594","2083","25","10","0"
"341","60","input/4704/","17690","3","0","0","4.792128603104213","4.782150776053215","0","1804","4","0","0"
"337","60","input/4698/","40505","17","6","0","4.465194431108977","4.393182909265483","4.373499759961594","2083","25","9","1"
"338","60","input/4698/","37123","16","5","0","4.465674507921268","4.3989438310129625","4.382141142582813","2083","25","8","1"
"339","60","input/4698/","38291","16","4","0","4.469035045607297","4.406625060009602","4.395103216514642","2083","23","7","0"
"342","60","input/4704/","17293","3","0","0","4.792128603104213","4.782150776053215","0","1804","4","0","0"
"343","60","input/4704/","18331","3","0","0","4.792128603104213","4.782150776053215","0","1804","4","0","0"
"345","60","input/4704/","17961","2","0","0","4.792128603104213","4.785476718403547","0","1804","4","0","0"
"344","60","input/4704/","17292","3","0","0","4.7926829268292686","4.78270509977827","0","1804","4","0","0"
"346","60","input/4704/","18497","3","0","0","4.7926829268292686","4.78270509977827","0","1804","4","0","0"
"347","60","input/4704/","17685","3","0","0","4.792128603104213","4.782150776053215","0","1804","4","0","0"
"348","60","input/4704/","20094","3","0","0","4.792128603104213","4.782150776053215","0","1804","4","0","0"
"349","60","input/4704/","18075","3","0","0","4.7926829268292686","4.78270509977827","0","1804","4","0","0"
"350","60","input/4704/","18896","3","0","0","4.792128603104213","4.782150776053215","0","1804","4","0","0"
"340","60","input/4698/","39298","16","4","0","4.467594815170427","4.404224675948152","4.3927028324531925","2083","24","7","0"
"352","60","input/4822/","44718","38","7","0","3.6189473684210527","3.174736842105263","3.1052631578947367","475","58","11","0"
"361","60","input/5240/","8191","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"354","60","input/4822/","44529","38","8","0","3.6315789473684212","3.185263157894737","3.086315789473684","475","56","11","1"
"362","60","input/5240/","8099","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"351","60","input/4822/","44699","37","8","0","3.6526315789473682","3.176842105263158","3.0926315789473686","475","56","13","0"
"363","60","input/5240/","8186","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"355","60","input/4822/","43891","38","7","0","3.623157894736842","3.183157894736842","3.1136842105263156","475","57","11","0"
"357","60","input/4822/","44309","37","7","0","3.623157894736842","3.216842105263158","3.1452631578947368","475","55","10","0"
"364","60","input/5240/","8072","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"365","60","input/5240/","8088","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"366","60","input/5240/","8071","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"367","60","input/5240/","8082","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"368","60","input/5240/","8104","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"369","60","input/5240/","8088","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"356","60","input/4822/","44480","38","7","0","3.6357894736842105","3.2063157894736842","3.136842105263158","475","56","10","0"
"370","60","input/5240/","8078","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"371","60","input/5264/","8124","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"372","60","input/5264/","8115","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"373","60","input/5264/","8127","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"374","60","input/5264/","8122","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"375","60","input/5264/","8095","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"376","60","input/5264/","8120","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"353","60","input/4822/","43855","38","12","0","3.650526315789474","3.12","3.002105263157895","475","56","17","0"
"377","60","input/5264/","8137","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"378","60","input/5264/","8148","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"379","60","input/5264/","8112","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"380","60","input/5264/","8116","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"381","60","input/5265/","8134","0","0","0","4.593360995850622","0","0","723","0","0","0"
"382","60","input/5265/","8102","0","0","0","4.593360995850622","0","0","723","0","0","0"
"358","60","input/4822/","42659","37","8","0","3.646315789473684","3.1810526315789476","3.082105263157895","475","56","13","1"
"383","60","input/5265/","8117","0","0","0","4.593360995850622","0","0","723","0","0","0"
"384","60","input/5265/","8142","0","0","0","4.593360995850622","0","0","723","0","0","0"
"385","60","input/5265/","8110","0","0","0","4.593360995850622","0","0","723","0","0","0"
"386","60","input/5265/","8116","0","0","0","4.593360995850622","0","0","723","0","0","0"
"387","60","input/5265/","8140","0","0","0","4.593360995850622","0","0","723","0","0","0"
"359","60","input/4822/","44461","38","10","0","3.6336842105263156","3.143157894736842","3.031578947368421","475","57","15","1"
"388","60","input/5265/","8107","0","0","0","4.593360995850622","0","0","723","0","0","0"
"360","60","input/4822/","43461","37","9","0","3.6526315789473682","3.1810526315789476","3.0989473684210527","475","55","13","0"
"389","60","input/5265/","8119","0","0","0","4.593360995850622","0","0","723","0","0","0"
"390","60","input/5265/","8121","0","0","0","4.593360995850622","0","0","723","0","0","0"
"394","60","input/5368/","45101","142","77","14","3.08983451536643","2.562174940898345","2.369739952718676","2115","214","115","20"
"401","60","input/5397/","8153","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"402","60","input/5397/","8112","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"395","60","input/5368/","47323","142","78","16","3.0921985815602837","2.5598108747044916","2.3541371158392437","2115","213","117","23"
"391","60","input/5368/","45905","144","80","16","3.0879432624113474","2.5479905437352244","2.34468085106383","2115","215","120","23"
"403","60","input/5397/","8133","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"404","60","input/5397/","8110","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"393","60","input/5368/","47711","141","76","18","3.097872340425532","2.570212765957447","2.3635933806146574","2115","211","114","27"
"405","60","input/5397/","8139","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"397","60","input/5368/","45672","142","81","20","3.0955082742316784","2.548936170212766","2.3271867612293144","2115","213","122","30"
"406","60","input/5397/","8119","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"407","60","input/5397/","8162","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"408","60","input/5397/","8137","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"409","60","input/5397/","8115","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"410","60","input/5397/","8152","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"392","60","input/5368/","46900","142","85","17","3.1026004728132386","2.5404255319148934","2.3163120567375888","2115","212","127","25"
"396","60","input/5368/","46319","141","84","17","3.0969267139479904","2.5479905437352244","2.329078014184397","2115","211","126","25"
"399","60","input/5368/","46489","145","84","16","3.082269503546099","2.533806146572104","2.321985815602837","2115","217","125","25"
"400","60","input/5368/","45724","141","84","20","3.0969267139479904","2.549881796690307","2.323404255319149","2115","212","126","30"
"398","60","input/5368/","46058","142","80","18","3.091252955082742","2.5598108747044916","2.339479905437352","2115","213","120","28"
"411","60","input/5498/","46123","198","92","34","3.8007425742574257","2.7592821782178216","2.300123762376238","1616","298","139","52"
"413","60","input/5498/","45673","199","94","35","3.8044554455445545","2.7419554455445545","2.276608910891089","1616","299","142","52"
"415","60","input/5498/","46483","199","96","37","3.807549504950495","2.7332920792079207","2.2475247524752477","1616","298","145","56"
"412","60","input/5498/","44912","198","96","42","3.816212871287129","2.743811881188119","2.251237623762376","1616","296","143","62"
"414","60","input/5498/","47115","199","99","38","3.811262376237624","2.7252475247524752","2.2271039603960396","1616","298","148","57"
"416","60","input/5498/","46879","198","98","38","3.8100247524752477","2.7332920792079207","2.2407178217821784","1616","298","147","57"
"417","60","input/5498/","46285","198","96","33","3.8125","2.745049504950495","2.2840346534653464","1616","296","144","49"
"418","60","input/5498/","46100","198","98","37","3.8149752475247523","2.729579207920792","2.253712871287129","1616","297","146","55"
"419","60","input/5498/","44657","198","98","39","3.818688118811881","2.7370049504950495","2.237623762376238","1616","296","146","59"
"420","60","input/5498/","47722","198","98","38","3.807549504950495","2.74009900990099","2.238861386138614","1616","297","147","58"
"421","60","input/5500/","42696","65","40","15","4.327775131014769","4.020485945688423","3.868985231062411","2099","98","61","23"
"422","60","input/5500/","43091","66","38","13","4.326345878989995","4.026679371129109","3.883754168651739","2099","99","57","20"
"431","60","input/5520/","23318","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"423","60","input/5500/","41282","66","40","18","4.323487374940448","4.021438780371605","3.8523106241067175","2099","100","59","28"
"426","60","input/5500/","43283","66","40","13","4.330633635064316","4.020485945688423","3.8756550738446878","2099","98","60","20"
"424","60","input/5500/","46107","67","42","15","4.3253930443068125","4.013339685564555","3.8508813720819437","2099","100","62","23"
"425","60","input/5500/","44872","65","41","14","4.330633635064316","4.0257265364459265","3.8756550738446878","2099","97","61","20"
"432","60","input/5520/","23270","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"427","60","input/5500/","45286","65","40","13","4.32825154835636","4.019533111005241","3.877560743211053","2099","98","61","19"
"433","60","input/5520/","23894","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"434","60","input/5520/","24084","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"435","60","input/5520/","24068","2","0","0","4.900969529085873","4.892659279778393","0","1444","4","0","0"
"428","60","input/5500/","44264","65","40","15","4.330633635064316","4.028108623153883","3.872320152453549","2099","98","59","23"
"436","60","input/5520/","22878","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"437","60","input/5520/","23067","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"438","60","input/5520/","16879","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"440","60","input/5520/","16895","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"439","60","input/5520/","18350","2","0","0","4.9051246537396125","4.896814404432133","0","1444","3","0","0"
"441","60","input/5884/","22319","5","0","0","5.1291866028708135","5.057416267942584","0","418","7","0","0"
"443","60","input/5884/","22279","4","0","0","5.162679425837321","5.105263157894737","0","418","5","0","0"
"442","60","input/5884/","21884","4","0","0","5.145933014354067","5.088516746411483","0","418","6","0","0"
"444","60","input/5884/","23110","4","0","0","5.136363636363637","5.078947368421052","0","418","7","0","0"
"429","60","input/5500/","46087","66","40","14","4.329680800381134","4.018103858980467","3.868032396379228","2099","98","61","22"
"445","60","input/5884/","24063","4","0","0","5.131578947368421","5.07177033492823","0","418","7","0","0"
"451","60","input/6037/","8158","0","0","0","4.654761904761905","0","0","672","0","0","0"
"452","60","input/6037/","8106","0","0","0","4.654761904761905","0","0","672","0","0","0"
"453","60","input/6037/","8076","0","0","0","4.654761904761905","0","0","672","0","0","0"
"446","60","input/5884/","22884","5","0","0","5.131578947368421","5.059808612440191","0","418","7","0","0"
"454","60","input/6037/","8106","0","0","0","4.654761904761905","0","0","672","0","0","0"
"447","60","input/5884/","23530","4","0","0","5.150717703349282","5.095693779904306","0","418","6","0","0"
"455","60","input/6037/","8129","0","0","0","4.654761904761905","0","0","672","0","0","0"
"456","60","input/6037/","8076","0","0","0","4.654761904761905","0","0","672","0","0","0"
"448","60","input/5884/","23509","4","0","0","5.136363636363637","5.076555023923445","0","418","7","0","0"
"457","60","input/6037/","8095","0","0","0","4.654761904761905","0","0","672","0","0","0"
"458","60","input/6037/","8121","0","0","0","4.654761904761905","0","0","672","0","0","0"
"459","60","input/6037/","8104","0","0","0","4.654761904761905","0","0","672","0","0","0"
"460","60","input/6037/","8113","0","0","0","4.654761904761905","0","0","672","0","0","0"
"461","60","input/6041/","8180","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"462","60","input/6041/","8166","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"463","60","input/6041/","8130","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"430","60","input/5500/","43890","65","38","14","4.329204383039543","4.037160552644116","3.8885183420676515","2099","97","56","22"
"464","60","input/6041/","8150","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"465","60","input/6041/","8169","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"466","60","input/6041/","8140","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"467","60","input/6041/","8120","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"468","60","input/6041/","8138","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"469","60","input/6041/","8133","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"470","60","input/6041/","8123","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"449","60","input/5884/","22904","4","0","0","5.131578947368421","5.07177033492823","0","418","7","0","0"
"450","60","input/5884/","23329","5","0","0","5.117224880382775","5.043062200956938","0","418","8","0","0"
"473","60","input/6170/","47220","113","45","14","3.8507912584777695","3.1605124340617934","2.894498869630746","1327","169","67","21"
"477","60","input/6170/","48474","112","45","15","3.8764129615674454","3.169555388093444","2.8952524491333835","1327","167","67","22"
"475","60","input/6170/","48272","113","46","14","3.856066314996232","3.1537302185380556","2.875659382064808","1327","169","70","22"
"474","60","input/6170/","46269","112","48","12","3.854559155990957","3.1477015825169556","2.8764129615674454","1327","168","73","18"
"479","60","input/6170/","48256","114","46","16","3.8455162019593065","3.1401657874905804","2.859080633006782","1327","172","69","23"
"472","60","input/6170/","49286","112","46","14","3.861341371514695","3.1590052750565185","2.8877166541070083","1327","169","68","20"
"476","60","input/6170/","48866","113","49","18","3.8681235870384327","3.1318764129615673","2.824415975885456","1327","170","74","26"
"478","60","input/6170/","47484","114","50","17","3.86284853051997","3.1288620949510175","2.814619442351168","1327","170","74","26"
"471","60","input/6170/","47678","113","48","17","3.861341371514695","3.143933685003768","2.844762622456669","1327","169","72","25"
"480","60","input/6170/","47080","114","56","19","3.8455162019593065","3.0934438583270536","2.7535795026375283","1327","170","83","29"
"482","60","input/6185/","22877","5","0","0","4.272244355909694","4.255644090305445","0","1506","8","0","0"
"481","60","input/6185/","23711","6","0","0","4.278220451527225","4.256972111553785","0","1506","8","0","0"
"483","60","input/6185/","20311","6","0","0","4.271580345285525","4.251660026560425","0","1506","9","0","0"
"484","60","input/6185/","22751","5","0","0","4.276228419654714","4.259628154050465","0","1506","8","0","0"
"485","60","input/6185/","22515","6","0","0","4.272244355909694","4.251660026560425","0","1506","9","0","0"
"486","60","input/6185/","21932","6","0","0","4.275564409030545","4.254980079681275","0","1506","8","0","0"
"487","60","input/6185/","23408","6","0","0","4.271580345285525","4.243691899070385","0","1506","10","1","0"
"488","60","input/6185/","22876","6","0","0","4.272908366533865","4.252324037184595","0","1506","9","0","0"
"489","60","input/6185/","22708","5","0","0","4.276228419654714","4.257636122177955","0","1506","8","0","0"
"490","60","input/6185/","24147","6","0","0","4.276228419654714","4.254980079681275","0","1506","8","0","0"
"491","60","input/6187/","24114","8","0","0","3.7984144960362403","3.77519818799547","0","1766","13","0","0"
"492","60","input/6187/","22105","8","0","0","3.8006795016987542","3.7780294450736127","0","1766","12","0","0"
"493","60","input/6187/","22320","8","0","0","3.7978482446206114","3.77519818799547","0","1766","13","0","0"
"494","60","input/6187/","24323","8","0","0","3.8006795016987542","3.7780294450736127","0","1766","12","0","0"
"501","60","input/6197/","8151","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"502","60","input/6197/","8111","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"495","60","input/6187/","21345","8","0","0","3.802944507361268","3.7802944507361267","0","1766","11","0","0"
"503","60","input/6197/","8116","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"497","60","input/6187/","20916","7","0","0","3.803510758776897","3.783691959229898","0","1766","11","0","0"
"504","60","input/6197/","8164","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"496","60","input/6187/","22863","8","0","0","3.7984144960362403","3.7706681766704415","0","1766","13","1","0"
"498","60","input/6187/","23730","8","0","0","3.8012457531143826","3.7780294450736127","0","1766","12","0","0"
"505","60","input/6197/","8119","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"506","60","input/6197/","8140","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"507","60","input/6197/","8152","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"508","60","input/6197/","8091","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"509","60","input/6197/","8123","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"510","60","input/6197/","8153","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"499","60","input/6187/","37322","8","1","0","3.804643261608154","3.7774631936579843","3.7740656851642127","1766","11","1","0"
"500","60","input/6187/","21295","7","0","0","3.804643261608154","3.7808607021517555","0","1766","11","1","0"
"515","60","input/6309/","43693","173","69","20","3.89532293986637","2.866369710467706","2.461024498886414","1347","260","104","31"
"516","60","input/6309/","44889","173","76","19","3.908685968819599","2.852264291017075","2.4402375649591685","1347","260","113","28"
"514","60","input/6309/","45343","173","80","20","3.9020044543429844","2.8270230141054196","2.4097995545657014","1347","259","119","29"
"513","60","input/6309/","44686","174","77","21","3.89086859688196","2.8210838901262063","2.390497401633259","1347","261","116","32"
"512","60","input/6309/","43664","174","76","16","3.9012620638455826","2.809948032665182","2.4342984409799553","1347","262","113","25"
"517","60","input/6309/","44232","175","78","20","3.881217520415739","2.809948032665182","2.3912397921306607","1347","263","116","29"
"511","60","input/6309/","45969","174","81","20","3.9042316258351892","2.799554565701559","2.3719376391982183","1347","260","122","30"
"518","60","input/6309/","43668","174","80","21","3.8997772828507795","2.787676317743133","2.3600593912397922","1347","260","121","31"
"520","60","input/6309/","42877","174","74","20","3.89086859688196","2.852264291017075","2.435783221974759","1347","261","112","29"
"519","60","input/6309/","44320","175","77","23","3.8730512249443207","2.8129175946547886","2.36822568671121","1347","263","116","34"
"521","60","input/6443/","46492","71","18","4","4.025073746312684","3.3908554572271385","3.1828908554572273","678","107","27","7"
"531","60","input/6575/","8150","0","0","0","3.197879858657244","0","0","283","0","0","0"
"532","60","input/6575/","8093","0","0","0","3.197879858657244","0","0","283","0","0","0"
"533","60","input/6575/","8124","0","0","0","3.197879858657244","0","0","283","0","0","0"
"523","60","input/6443/","45928","72","15","3","4.001474926253687","3.4129793510324484","3.252212389380531","678","107","22","5"
"534","60","input/6575/","8113","0","0","0","3.197879858657244","0","0","283","0","0","0"
"535","60","input/6575/","8116","0","0","0","3.197879858657244","0","0","283","0","0","0"
"536","60","input/6575/","8090","0","0","0","3.197879858657244","0","0","283","0","0","0"
"537","60","input/6575/","8113","0","0","0","3.197879858657244","0","0","283","0","0","0"
"522","60","input/6443/","45060","72","23","5","4.01622418879056","3.3156342182890857","3.0958702064896757","678","107","34","7"
"525","60","input/6443/","44433","72","15","4","4.004424778761062","3.420353982300885","3.237463126843658","678","107","23","6"
"539","60","input/6575/","8113","0","0","0","3.197879858657244","0","0","283","0","0","0"
"528","60","input/6443/","43473","70","16","5","4.045722713864307","3.4188790560471976","3.225663716814159","678","104","25","7"
"538","60","input/6575/","8112","0","0","0","3.197879858657244","0","0","283","0","0","0"
"524","60","input/6443/","43485","72","21","6","4.008849557522124","3.3510324483775813","3.1194690265486726","678","107","31","8"
"540","60","input/6575/","8105","0","0","0","3.197879858657244","0","0","283","0","0","0"
"526","60","input/6443/","44328","70","21","6","4.057522123893805","3.368731563421829","3.129793510324484","678","104","32","9"
"527","60","input/6443/","43478","70","17","4","4.019174041297935","3.4011799410029497","3.2109144542772863","678","106","25","6"
"529","60","input/6443/","44082","70","21","4","4.041297935103245","3.3628318584070795","3.1474926253687316","678","106","31","7"
"541","70","input/1614/","22678","2","0","0","3.348938826466916","3.3414481897627963","0","1602","5","0","0"
"543","70","input/1614/","17499","2","0","0","3.3526841448189764","3.3451935081148565","0","1602","4","0","0"
"544","70","input/1614/","18295","2","0","0","3.352059925093633","3.3451935081148565","0","1602","4","0","0"
"545","70","input/1614/","17700","2","0","0","3.3526841448189764","3.3451935081148565","0","1602","4","0","0"
"542","70","input/1614/","24728","2","0","0","3.348938826466916","3.3414481897627963","0","1602","5","0","0"
"546","70","input/1614/","24092","2","0","0","3.348938826466916","3.3414481897627963","0","1602","5","0","0"
"547","70","input/1614/","17682","2","0","0","3.3526841448189764","3.3451935081148565","0","1602","4","0","0"
"551","70","input/1632/","8133","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"552","70","input/1632/","8134","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"553","70","input/1632/","8112","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"554","70","input/1632/","8157","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"548","70","input/1614/","22696","2","0","0","3.3495630461922596","3.3420724094881398","0","1602","5","0","0"
"555","70","input/1632/","8124","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"556","70","input/1632/","8144","0","0","0","4.2239782016348775","0","0","1835","1","0","0"
"557","70","input/1632/","8107","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"559","70","input/1632/","8103","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"558","70","input/1632/","8130","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"560","70","input/1632/","8217","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"561","70","input/2565/","8649","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"549","70","input/1614/","20528","2","0","0","3.352059925093633","3.3451935081148565","0","1602","4","0","0"
"562","70","input/2565/","8609","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"550","70","input/1614/","18314","2","0","0","3.352059925093633","3.3451935081148565","0","1602","4","0","0"
"563","70","input/2565/","8429","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"564","70","input/2565/","8449","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"565","70","input/2565/","8417","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"566","70","input/2565/","8486","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"530","60","input/6443/","45704","71","22","6","4.002949852507375","3.3333333333333335","3.0811209439528024","678","107","34","9"
"567","70","input/2565/","8681","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"568","70","input/2565/","8440","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"569","70","input/2565/","8418","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"570","70","input/2565/","8716","0","0","0","3.0790697674418603","0","0","860","0","0","0"
